R,Vobs,Vgas,Vdisk,Vbulge
1.1,26.9,3.02,29.07,0.0
2.2,38.0,-3.24,37.16,0.0
3.3,40.5,12.42,41.22,0.0
4.39,41.4,16.39,45.0,0.0
5.5,42.3,20.17,46.13,0.0
6.59,42.3,25.63,47.72,0.0
7.69,42.3,31.39,46.74,0.0
