R,Vobs,Vgas,Vdisk,Vbulge
0.87,24.8,2.79,20.37,0.0
1.74,46.2,5.75,32.61,0.0
2.61,60.5,9.11,37.1,0.0
3.5,69.6,13.36,42.69,0.0
4.37,77.5,16.6,44.26,0.0
5.24,82.9,20.91,44.12,0.0
6.11,84.1,23.38,43.61,0.0
6.98,85.6,23.92,43.31,0.0
7.85,87.6,25.86,40.62,0.0
