R,Vobs,Vgas,Vdisk,Vbulge
9.19,248.0,0.0,218.11,0.0
13.79,264.0,6.57,246.64,0.0
18.35,272.0,31.53,243.17,0.0
22.94,271.0,46.25,231.91,0.0
27.52,264.0,52.31,206.95,0.0
32.11,242.0,49.34,187.25,0.0
36.7,244.0,46.74,173.25,0.0
41.44,241.0,45.26,161.14,0.0
46.02,237.0,44.89,151.17,0.0
