R,Vobs,Vgas,Vdisk,Vbulge
1.74,84.9,0.0,137.12,0.0
3.5,136.0,0.0,180.27,0.0
5.24,162.0,16.92,240.94,0.0
6.98,179.0,31.57,264.14,0.0
8.72,182.0,42.24,243.55,0.0
10.47,179.0,48.71,230.28,0.0
12.19,174.0,53.67,219.07,0.0
13.94,171.0,54.74,199.15,0.0
15.68,168.0,54.64,184.18,0.0
17.42,165.0,53.77,172.93,0.0
19.28,171.0,52.37,162.7,0.0
21.48,174.0,50.22,152.44,0.0
