R,Vobs,Vgas,Vdisk,Vbulge
0.62,29.9,1.81,21.8,0.0
0.87,34.4,2.95,28.35,0.0
1.12,46.3,4.13,31.91,0.0
1.37,49.8,5.34,34.28,0.0
1.62,57.6,6.6,35.59,0.0
2.3,71.3,10.14,39.66,0.0
4.97,76.65,23.98,41.54,0.0
7.45,81.0,33.08,37.03,0.0
9.98,83.85,33.72,31.94,0.0
