R,Vobs,Vgas,Vdisk,Vbulge
0.5,16.9,2.1,41.15,0.0
1.0,23.9,6.14,64.58,0.0
1.51,28.2,11.02,77.99,0.0
2.01,33.0,15.45,76.28,0.0
2.52,39.1,19.59,75.05,0.0
3.02,43.8,23.74,73.51,0.0
3.52,53.1,27.22,69.5,0.0
4.03,61.0,29.76,65.25,0.0
