R,Vobs,Vgas,Vdisk,Vbulge
0.61,47.3,2.98,31.89,0.0
1.22,70.4,8.37,39.0,0.0
1.84,83.7,14.43,37.15,0.0
2.45,89.1,17.93,36.43,0.0
3.07,91.7,20.44,35.9,0.0
3.68,95.1,21.54,34.58,0.0
4.3,96.9,21.34,33.94,0.0
4.91,100.0,23.04,32.94,0.0
5.52,103.0,25.45,31.6,0.0
6.13,106.0,25.55,31.05,0.0
