R,Vobs,Vgas,Vdisk,Vbulge
0.6,14.6,4.56,9.68,0.0
1.19,31.5,6.39,13.08,0.0
1.79,44.8,9.63,14.81,0.0
2.38,50.6,13.15,16.52,0.0
2.99,55.6,14.93,16.97,0.0
3.59,61.4,18.09,16.51,0.0
4.18,66.0,21.26,16.39,0.0
4.78,69.3,24.12,16.26,0.0
