R,Vobs,Vgas,Vdisk,Vbulge
0.26,16.0,-0.43,8.55,0.0
0.44,18.9,1.29,13.84,0.0
0.61,25.8,1.97,18.2,0.0
0.79,35.8,2.55,21.35,0.0
1.01,44.1,3.22,24.45,0.0
5.26,59.65,17.11,26.68,0.0
7.91,69.15,28.49,24.35,0.0
10.52,76.95,35.7,21.4,0.0
13.14,81.25,35.45,18.93,0.0
15.82,84.45,35.37,17.02,0.0
