R,Vobs,Vgas,Vdisk,Vbulge
0.95,46.8,3.86,27.74,0.0
1.9,63.0,4.52,51.06,0.0
2.86,66.8,4.73,51.26,0.0
3.81,69.6,12.72,49.4,0.0
4.76,73.4,18.24,44.13,0.0
5.72,74.7,23.64,39.21,0.0
6.67,76.1,29.52,35.32,0.0
