R,Vobs,Vgas,Vdisk,Vbulge
0.49,25.0,3.42,17.04,0.0
0.97,42.5,4.1,26.7,0.0
1.47,48.0,10.21,28.91,0.0
1.95,49.2,12.59,27.91,0.0
2.44,50.4,13.04,24.63,0.0
2.92,51.6,12.14,22.08,0.0
3.41,53.2,13.38,20.22,0.0
3.89,55.1,14.95,18.69,0.0
4.39,57.8,18.33,17.42,0.0
4.88,57.3,21.25,16.4,0.0
5.36,57.5,22.04,15.57,0.0
