R,Vobs,Vgas,Vdisk,Vbulge
0.71,24.1,0.75,14.22,0.0
1.42,33.6,2.55,19.97,0.0
2.14,44.8,7.39,23.97,0.0
2.85,54.4,10.7,26.52,0.0
3.55,57.4,12.26,27.06,0.0
4.26,61.4,12.02,28.45,0.0
4.97,63.8,14.16,29.24,0.0
5.69,65.5,15.95,29.3,0.0
6.4,67.6,18.56,30.76,0.0
7.11,69.2,22.61,29.42,0.0
7.82,70.3,26.3,28.8,0.0
8.52,71.4,28.44,27.59,0.0
9.25,73.2,29.27,27.31,0.0
9.95,73.0,30.7,26.87,0.0
10.66,73.1,31.41,26.73,0.0
