R,Vobs,Vgas,Vdisk,Vbulge
0.36,21.45,2.75,5.37,0.0
0.73,31.3,6.05,10.22,0.0
1.09,41.7,9.4,11.44,0.0
1.45,48.35,12.81,11.24,0.0
1.81,50.6,16.05,11.43,0.0
2.17,54.05,18.46,11.43,0.0
2.54,55.8,20.04,11.39,0.0
2.9,54.55,20.71,11.38,0.0
3.26,50.0,20.29,11.12,0.0
3.62,49.9,19.63,11.17,0.0
