R,Vobs,Vgas,Vdisk,Vbulge
0.63,14.8,-2.24,7.48,0.0
1.26,27.2,-3.7,13.07,0.0
1.88,34.1,3.88,16.73,0.0
2.52,38.8,-2.84,19.07,0.0
3.14,42.8,11.17,20.36,0.0
3.77,47.9,17.24,21.25,0.0
4.4,51.9,20.77,21.39,0.0
5.03,57.6,26.16,21.32,0.0
5.65,60.7,31.16,20.9,0.0
6.29,65.6,33.7,20.41,0.0
6.91,68.6,34.59,20.24,0.0
