R,Vobs,Vgas,Vdisk,Vbulge
1.44,26.1,9.09,27.58,0.0
2.88,43.0,16.12,37.24,0.0
4.33,48.5,15.32,39.71,0.0
5.76,52.5,18.34,39.12,0.0
7.2,56.4,17.63,37.66,0.0
8.64,58.5,22.27,36.69,0.0
10.08,61.5,25.8,36.12,0.0
11.47,64.6,29.52,34.86,0.0
13.0,65.6,36.98,33.7,0.0
14.42,65.4,38.39,31.99,0.0
15.84,65.5,37.89,29.33,0.0
17.26,65.1,39.0,27.53,0.0
18.68,64.9,34.46,26.15,0.0
