R,Vobs,Vgas,Vdisk,Vbulge
0.5,24.2,-0.51,24.79,0.0
1.0,42.0,-5.39,39.13,0.0
1.5,59.4,-5.79,45.87,0.0
2.0,63.9,7.68,49.56,0.0
2.49,66.0,15.55,48.96,0.0
3.0,67.2,19.33,48.14,0.0
3.49,68.7,19.89,46.88,0.0
4.0,71.3,25.08,45.84,0.0
4.49,72.5,25.36,46.88,0.0
5.01,74.0,26.06,48.01,0.0
5.5,76.2,28.3,47.84,0.0
