R,Vobs,Vgas,Vdisk,Vbulge
1.74,121.0,0.0,169.0,0.0
3.5,116.0,0.0,138.74,0.0
5.24,140.0,9.08,151.11,0.0
6.98,160.0,18.43,181.17,0.0
8.72,161.0,29.1,195.63,0.0
10.47,154.0,34.92,181.53,0.0
12.19,153.0,38.79,169.17,0.0
