R,Vobs,Vgas,Vdisk,Vbulge
0.87,39.6,0.0,48.19,0.0
1.74,73.0,5.93,61.19,0.0
2.61,89.4,7.31,74.23,0.0
3.5,102.0,13.47,83.56,0.0
4.37,110.0,16.7,88.18,0.0
5.24,116.0,20.91,99.34,0.0
6.11,123.0,24.68,106.44,0.0
6.98,130.0,28.34,102.6,0.0
7.85,134.0,30.6,97.1,0.0
8.72,134.0,30.07,92.41,0.0
