R,Vobs,Vgas,Vdisk,Vbulge
1.1,33.2,3.45,21.28,0.0
2.21,54.6,6.51,35.54,0.0
3.31,65.7,11.85,39.59,0.0
4.42,69.2,18.75,38.75,0.0
5.52,70.9,26.75,39.1,0.0
6.64,72.4,30.8,37.98,0.0
7.74,73.2,30.9,35.45,0.0
