R,Vobs,Vgas,Vdisk,Vbulge
0.21,4.68,0.92,6.84,0.0
0.64,13.1,4.01,16.7,0.0
1.06,22.5,7.7,21.47,0.0
1.48,30.4,12.5,23.36,0.0
1.91,36.0,17.24,23.95,0.0
2.33,41.9,19.86,22.61,0.0
