R,Vobs,Vgas,Vdisk,Vbulge
1.02,56.1,4.05,24.58,0.0
2.04,71.1,7.98,36.06,0.0
3.05,80.7,14.47,40.35,0.0
4.07,82.8,19.07,42.21,0.0
5.09,83.7,21.9,39.32,0.0
6.11,86.0,24.6,37.93,0.0
7.13,88.3,26.68,36.09,0.0
8.14,90.0,25.72,33.53,0.0
