R,Vobs,Vgas,Vdisk,Vbulge
0.87,23.4,3.13,27.44,0.0
1.74,28.0,4.07,38.72,0.0
2.61,36.7,7.08,40.85,0.0
3.5,47.6,10.56,41.42,0.0
4.37,63.3,13.36,40.22,0.0
5.24,71.2,17.35,39.25,0.0
6.11,68.1,19.51,37.01,0.0
6.98,74.4,20.91,34.75,0.0
